prof_id,week_day,hour,semester,academic_year,module,degree,room,degree_year
21,Fri,11,1,2023/2024,Process monitoring Teoria,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Aula M [Borgo Roma - Ca' Vignal 2],1
21,Fri,12,1,2023/2024,Process monitoring Teoria,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Aula M [Borgo Roma - Ca' Vignal 2],1
21,Fri,14,1,2023/2024,Reinforcement learning and Advanced programming for AI Advanced programming for AI,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],1
21,Fri,15,1,2023/2024,Reinforcement learning and Advanced programming for AI Advanced programming for AI,Laurea magistrale in Artificial Intelligence [1046] Corsi di laurea magistrale - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],1
21,Mon,15,1,2023/2024,Machine learning for data science,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
21,Mon,16,1,2023/2024,Machine learning for data science,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
21,Tue,10,1,2023/2024,Machine learning for data science,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
21,Tue,11,1,2023/2024,Machine learning for data science,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
21,Wed,15,1,2023/2024,Machine learning for data science,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
21,Wed,16,1,2023/2024,Machine learning for data science,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],"[1,2]"
84,Fri,8,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Fri,9,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Fri,14,1,2023/2024,Microbial biotechnology,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
84,Fri,15,1,2023/2024,Microbial biotechnology,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
84,Mon,8,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Mon,9,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Mon,10,1,2023/2024,Microbial biotechnology,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
84,Mon,11,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Mon,12,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Thu,8,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Thu,9,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Tue,8,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Tue,9,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Tue,10,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Tue,11,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Wed,8,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
84,Wed,9,1,2023/2024,Microbiologia ed igiene MICROBIOLOGIA E M. CLINICA,Laurea magistrale a ciclo unico in Odontoiatria e protesi dentaria [396] Corsi di laurea magistrale a ciclo unico - UNICO,Aula 2 [Borgo Roma - Piastra Odontoiatrica],2
70,Mon,11,1,2023/2024,Processi di trasformazione e conservazione degli alimenti PROCESSI DI TRASFORMAZIONE E CONSERVAZIONE DEGLI ALIMENTI (TEORIA),Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
70,Mon,12,1,2023/2024,Processi di trasformazione e conservazione degli alimenti PROCESSI DI TRASFORMAZIONE E CONSERVAZIONE DEGLI ALIMENTI (TEORIA),Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
70,Thu,11,1,2023/2024,Processi di trasformazione e conservazione degli alimenti PROCESSI DI TRASFORMAZIONE E CONSERVAZIONE DEGLI ALIMENTI (TEORIA),Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
70,Thu,12,1,2023/2024,Processi di trasformazione e conservazione degli alimenti PROCESSI DI TRASFORMAZIONE E CONSERVAZIONE DEGLI ALIMENTI (TEORIA),Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
70,Wed,16,1,2023/2024,Processi di trasformazione e conservazione degli alimenti LABORATORIO DI PROGETTAZIONE E SVILUPPO DI PRODOTTI ALIMENTARI,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
70,Wed,17,1,2023/2024,Processi di trasformazione e conservazione degli alimenti LABORATORIO DI PROGETTAZIONE E SVILUPPO DI PRODOTTI ALIMENTARI,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
80,Fri,9,1,2023/2024,Nanomateriali per le biotecnologie e la chimica verde teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula F [Borgo Roma - Ca' Vignal 1],2
80,Fri,10,1,2023/2024,Nanomateriali per le biotecnologie e la chimica verde teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula F [Borgo Roma - Ca' Vignal 1],2
80,Tue,8,1,2023/2024,Nanomateriali per le biotecnologie e la chimica verde teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula T.05 [Borgo Roma - Ca' Vignal 3],2
80,Tue,9,1,2023/2024,Nanomateriali per le biotecnologie e la chimica verde teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula T.05 [Borgo Roma - Ca' Vignal 3],2
85,Mon,8,1,2023/2024,Programmazione II e ingegneria del software PROGRAMMAZIONE II Laboratorio,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],2
85,Mon,9,1,2023/2024,Programmazione II e ingegneria del software PROGRAMMAZIONE II Laboratorio,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],2
85,Thu,10,1,2023/2024,Programmazione PROGRAMMAZIONE PER BIOINFORMATICA,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
85,Thu,11,1,2023/2024,Programmazione PROGRAMMAZIONE PER BIOINFORMATICA,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
85,Thu,12,1,2023/2024,Programmazione II e ingegneria del software PROGRAMMAZIONE II Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula A [Borgo Roma - Ca' Vignal 1],2
85,Thu,14,1,2023/2024,Programmazione II e ingegneria del software PROGRAMMAZIONE II Laboratorio,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],2
85,Thu,15,1,2023/2024,Programmazione II e ingegneria del software PROGRAMMAZIONE II Laboratorio,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],2
85,Wed,8,1,2023/2024,Programmazione II e ingegneria del software PROGRAMMAZIONE II Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula A [Borgo Roma - Ca' Vignal 1],2
85,Wed,9,1,2023/2024,Programmazione II e ingegneria del software PROGRAMMAZIONE II Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula A [Borgo Roma - Ca' Vignal 1],2
85,Wed,14,1,2023/2024,Programmazione PROGRAMMAZIONE PER BIOINFORMATICA,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
55,Mon,11,1,2023/2024,Probabilità e statistica Laboratorio,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Alfa [Borgo Roma - Ca' Vignal 2],2
55,Mon,12,1,2023/2024,Probabilità e statistica Laboratorio,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula Alfa [Borgo Roma - Ca' Vignal 2],2
55,Thu,13,1,2023/2024,Elaborazione dei dati e dei segnali biomedici Modulo A Laboratorio - Elaborazione dei dati e dei segnali biomedici Modulo B Laboratorio,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Alfa [Borgo Roma - Ca' Vignal 2],3
55,Thu,14,1,2023/2024,Elaborazione dei dati e dei segnali biomedici Modulo A Laboratorio - Elaborazione dei dati e dei segnali biomedici Modulo B Laboratorio,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Alfa [Borgo Roma - Ca' Vignal 2],3
55,Tue,11,1,2023/2024,Probabilità e statistica Teoria,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
55,Tue,12,1,2023/2024,Probabilità e statistica Teoria,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
55,Tue,13,1,2023/2024,Probabilità e statistica Teoria,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
55,Wed,11,1,2023/2024,Elaborazione dei dati e dei segnali biomedici Modulo A Teoria - Elaborazione dei dati e dei segnali biomedici Modulo B Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula B [Borgo Roma - Ca' Vignal 1],3
55,Wed,12,1,2023/2024,Elaborazione dei dati e dei segnali biomedici Modulo A Teoria - Elaborazione dei dati e dei segnali biomedici Modulo B Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula B [Borgo Roma - Ca' Vignal 1],3
55,Wed,13,1,2023/2024,Elaborazione dei dati e dei segnali biomedici Modulo A Teoria - Elaborazione dei dati e dei segnali biomedici Modulo B Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula B [Borgo Roma - Ca' Vignal 1],3
39,Wed,13,1,2023/2024,Programmazione I Matricole dispari Laboratorio,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],1
39,Wed,14,1,2023/2024,Programmazione I Matricole dispari Laboratorio,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],1
33,Tue,13,1,2023/2024,Microbiologia generale teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],2
33,Tue,14,1,2023/2024,Microbiologia generale teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],2
33,Wed,12,1,2023/2024,Microbiologia generale teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],2
33,Wed,13,1,2023/2024,Microbiologia generale teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],2
25,Mon,9,1,2023/2024,Introduzione alla patologia e immunologia,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
25,Mon,10,1,2023/2024,Introduzione alla patologia e immunologia,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
25,Wed,11,1,2023/2024,Introduzione alla patologia e immunologia,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
25,Wed,12,1,2023/2024,Introduzione alla patologia e immunologia,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
82,Fri,10,1,2023/2024,Biotecnologie fitopatologiche teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
82,Fri,11,1,2023/2024,Biotecnologie fitopatologiche teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
82,Mon,13,1,2023/2024,Biotecnologie fitopatologiche teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
82,Mon,14,1,2023/2024,Biotecnologie fitopatologiche teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
82,Thu,11,1,2023/2024,Controllo sostenibile dei fitopatogeni TEORIA,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],2
82,Thu,12,1,2023/2024,Controllo sostenibile dei fitopatogeni TEORIA,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],2
82,Tue,8,1,2023/2024,Biotecnologie fitopatologiche laboratorio,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],2
82,Tue,9,1,2023/2024,Biotecnologie fitopatologiche laboratorio,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],2
82,Tue,10,1,2023/2024,Biotecnologie fitopatologiche laboratorio,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],2
82,Tue,11,1,2023/2024,Biotecnologie fitopatologiche laboratorio,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],2
82,Tue,13,1,2023/2024,Controllo sostenibile dei fitopatogeni TEORIA,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula T.05 [Borgo Roma - Ca' Vignal 3],2
82,Tue,14,1,2023/2024,Controllo sostenibile dei fitopatogeni TEORIA,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula T.05 [Borgo Roma - Ca' Vignal 3],2
23,Fri,13,1,2023/2024,Biologia del differenziamento e dello sviluppo BIOLOGIA DEL DIFFERENZIAMENTO E DELLO SVILUPPO DEGLI ANIMALI,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],2
23,Fri,14,1,2023/2024,Biologia del differenziamento e dello sviluppo BIOLOGIA DEL DIFFERENZIAMENTO E DELLO SVILUPPO DEGLI ANIMALI,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],2
23,Fri,15,1,2023/2024,Biologia del differenziamento e dello sviluppo BIOLOGIA DEL DIFFERENZIAMENTO E DELLO SVILUPPO DEGLI ANIMALI,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula D [Borgo Roma - Ca' Vignal 1],2
23,Thu,13,1,2023/2024,Organismi modello di interesse biotecnologico,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
23,Thu,14,1,2023/2024,Organismi modello di interesse biotecnologico,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
23,Tue,12,1,2023/2024,Organismi modello di interesse biotecnologico,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
23,Tue,13,1,2023/2024,Organismi modello di interesse biotecnologico,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula T.04 [Borgo Roma - Ca' Vignal 3],3
42,Fri,11,1,2023/2024,Cambiamento climatico e funzionalita' del suolo Teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula F [Borgo Roma - Ca' Vignal 1],2
42,Fri,12,1,2023/2024,Cambiamento climatico e funzionalita' del suolo Teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula F [Borgo Roma - Ca' Vignal 1],2
42,Mon,9,1,2023/2024,Cambiamento climatico e funzionalita' del suolo Teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],2
42,Mon,10,1,2023/2024,Cambiamento climatico e funzionalita' del suolo Teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],2
42,Mon,13,1,2023/2024,Agricoltura sostenibile Teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],1
42,Mon,14,1,2023/2024,Agricoltura sostenibile Teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],1
42,Tue,9,1,2023/2024,Agricoltura sostenibile Teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],1
42,Tue,10,1,2023/2024,Agricoltura sostenibile Teoria,Laurea magistrale in Biotecnologie per le biorisorse e lo sviluppo ecosostenibile [907] Corsi di laurea magistrale - UNICO,Aula 1.02 [Borgo Roma - Ca' Vignal 3],1
